cve_id,cve_year,published_date,base_score,nvd_present,jvn_present,eu_present,kev_present,source_list,sources,source_count,cwe_list,nvd_published,lastmodified,nvd_base_score,cvss_baseseverity,cvss_vectorstring,cvss_attackvector,cvss_version,cvss_exploitability,cvss_impact,cwes,vendors,products,is_known_exploited,jvn_published,jvn_base_score,jvn_cvss_severity,eu_published,dateupdated,exploitedsince,eu_base_score,basescorevector,basescoreversion,epss,assigner,kev_published,duedate,knownransomwarecampaignuse,kev_listed,published,is_kev,desc_len,references_count,days_to_kev,repo_publication_lag,update_frequency,time_since_first_reference,cross_listing_count,cross_listing_std_days,cross_listing_variance,cwe_category,related_cwe_count,weakness_frequency,cwe_risk_factor,vendor_frequency,vendor_risk_factor,word_count,cvss_av,cvss_ac,cvss_pr,cvss_ui,cvss_s,cvss_c,cvss_i,cvss_a,cvss_v3_present,cvss_av_ord,cvss_ac_ord,cvss_pr_ord,cvss_ui_ord,cvss_s_ord,cvss_c_ord,cvss_i_ord,cvss_a_ord,epss_score,epss_percentile,epss_present,github_poc_count,exploitdb_present,metasploit_present,poc_present,poc_url_count,poc_any_present,first_poc_date,first_poc_lag_days,poc_within_30d,risk_score_xgb,risk_score_logreg,risk_score_rf,risk_score_pu,risk_score_kde,risk_score_base_only,base_only_auroc_train,base_only_auprc_train,base_only_auroc_test,base_only_auprc_test,kde_auroc_train,kde_auprc_train,kde_auroc_test,kde_auprc_test,xgb_auroc_train,xgb_auprc_train,xgb_auroc_test,xgb_auprc_test,logreg_auroc_train,logreg_auprc_train,logreg_auroc_test,logreg_auprc_test,rf_auroc_train,rf_auprc_train,rf_auroc_test,rf_auprc_test,pu_auroc_train,pu_auprc_train,pu_auroc_test,pu_auprc_test,train_prevalence,train_min_year_used,train_max_year_used,ablation_name
CVE-2025-13785,2025.0,2025-12-09 05:09:23+00:00,4.3,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-200"",""CWE-284"",""NVD-CWE-noinfo""]",,2025-12-06 00:28:49.400000+00:00,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,NETWORK,3.1,2.8,1.4,CWE-200 | CWE-284 | NVD-CWE-noinfo,yungifez,skuul,False,2025-12-09 05:09:23+00:00,6.5,Medium,,,,,,,,,,,,,2025-12-09 05:09:23+00:00,0,0,0,,0.0,0.0,,2,,,CWE-200,2,60.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000390455883461982,8.871034311343275e-09,0.0,1.3425454843538847e-08,5.384439002572858e-25,4.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13786,2025.0,,7.3,1,0,0,,['NVD'],NVD,1,"[""CWE-74"",""CWE-94""]",,2025-12-11 23:10:03.983000+00:00,7.3,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,3.9,3.4,CWE-74 | CWE-94,wtcms_project,wtcms,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-74,2,84.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003730352327693254,0.000930072930925449,0.0,0.001418809802752161,1.3670297495649106e-06,7.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13787,2025.0,2025-12-08 07:35:47+00:00,5.4,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-266"",""CWE-269""]",,2025-12-04 16:44:07.470000+00:00,5.4,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,NETWORK,3.1,2.8,2.5,CWE-266 | CWE-269,zentao,zentao,False,2025-12-08 07:35:47+00:00,9.1,Critical,,,,,,,,,,,,,2025-12-08 07:35:47+00:00,0,0,0,,0.0,0.0,,2,,,CWE-266,2,16.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003074888081755489,3.0794044155307076e-08,0.0,4.884947409831597e-08,8.174496762195656e-17,5.4,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13788,2025.0,2025-12-09 05:29:41+00:00,7.3,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-74"",""CWE-89""]",,2025-12-04 16:39:41.843000+00:00,7.3,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,3.9,3.4,CWE-74 | CWE-89,chanjet,chanjet_crm,False,2025-12-09 05:29:41+00:00,9.8,Critical,,,,,,,,,,,,,2025-12-09 05:29:41+00:00,0,0,0,,0.0,0.0,,2,,,CWE-74,2,84.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003730352327693254,3.08297113323071e-08,0.0,4.876069668950268e-08,1.010106104719004e-06,7.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13789,2025.0,2025-12-09 05:54:03+00:00,6.3,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-918""]",,2025-12-04 16:36:17.793000+00:00,6.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,2.8,3.4,CWE-918,zentao,zentao,False,2025-12-09 05:54:03+00:00,5.3,Medium,,,,,,,,,,,,,2025-12-09 05:54:03+00:00,0,0,0,,0.0,0.0,,2,,,CWE-918,1,32.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.00039179931627586484,6.072342092235102e-08,0.0,8.532490702184827e-08,2.4570620512554617e-09,6.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13790,2025.0,2025-12-08 06:44:25+00:00,4.3,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-352"",""CWE-862""]",,2025-12-04 20:27:39.500000+00:00,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,NETWORK,3.1,2.8,1.4,CWE-352 | CWE-862,scada-lts,scada-lts,False,2025-12-08 06:44:25+00:00,8.8,High,,,,,,,,,,,,,2025-12-08 06:44:25+00:00,0,0,0,,0.0,0.0,,2,,,CWE-352,2,93.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003778421087190509,5.421812943516568e-09,0.0,8.048460615153466e-09,3.164758219036168e-25,4.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13791,2025.0,2025-12-08 06:44:23+00:00,6.3,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-22""]",,2025-12-04 20:26:55.733000+00:00,6.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,2.8,3.4,CWE-22,scada-lts,scada-lts,False,2025-12-08 06:44:23+00:00,6.5,Medium,,,,,,,,,,,,,2025-12-08 06:44:23+00:00,0,0,0,,0.0,0.0,,2,,,CWE-22,1,78.0,0.01282051282051282,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000271112221525982,3.0569656463556976e-08,0.0,4.181382960658054e-08,4.949241471445843e-10,6.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13792,2025.0,,7.3,1,0,0,,['NVD'],NVD,1,"[""CWE-74"",""CWE-94""]",,2025-12-07 09:15:47.970000+00:00,7.3,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,3.9,3.4,CWE-74 | CWE-94,,,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-74,2,84.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003730352327693254,0.000930072930925449,0.0,0.001418809802752161,1.3670297495649106e-06,7.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13797,2025.0,,6.3,1,0,0,,['NVD'],NVD,1,"[""CWE-74"",""CWE-77""]",,2025-12-11 23:06:27.877000+00:00,6.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,2.8,3.4,CWE-74 | CWE-77,adslr,b-qe2w401 | b-qe2w401_firmware,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-74,2,84.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003778421087190509,0.0005451487892479547,0.0,0.0008158345902178593,1.0126147696099052e-09,6.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13798,2025.0,,6.3,1,0,0,,['NVD'],NVD,1,"[""CWE-74"",""CWE-77""]",,2025-12-11 22:44:15.770000+00:00,6.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,2.8,3.4,CWE-74 | CWE-77,adslr,b-qe2w401 | b-qe2w401_firmware,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-74,2,84.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003778421087190509,0.0005451487892479547,0.0,0.0008158345902178593,1.0126147696099052e-09,6.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13799,2025.0,,6.3,1,0,0,,['NVD'],NVD,1,"[""CWE-74"",""CWE-77""]",,2025-12-11 22:20:42.953000+00:00,6.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,2.8,3.4,CWE-74 | CWE-77,adslr,b-qe2w401 | b-qe2w401_firmware,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-74,2,84.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003778421087190509,0.0005451487892479547,0.0,0.0008158345902178593,1.0126147696099052e-09,6.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13800,2025.0,,6.3,1,0,0,,['NVD'],NVD,1,"[""CWE-74"",""CWE-77""]",,2025-12-11 22:19:03.317000+00:00,6.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,2.8,3.4,CWE-74 | CWE-77,adslr,b-qe2w401 | b-qe2w401_firmware,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-74,2,84.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003778421087190509,0.0005451487892479547,0.0,0.0008158345902178593,1.0126147696099052e-09,6.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13807,2025.0,2025-12-08 07:18:53+00:00,4.3,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-266"",""CWE-285""]",,2025-12-04 20:24:06.027000+00:00,4.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,NETWORK,3.1,2.8,1.4,CWE-266 | CWE-285,orionsec,orion-ops,False,2025-12-08 07:18:53+00:00,4.3,Medium,,,,,,,,,,,,,2025-12-08 07:18:53+00:00,0,0,0,,0.0,0.0,,2,,,CWE-266,2,16.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003074888081755489,1.7103325567555974e-08,0.0,2.655933838574949e-08,1.0947455321647261e-24,4.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13808,2025.0,2025-12-09 05:30:37+00:00,7.3,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-266"",""CWE-285""]",,2025-12-04 20:21:36.230000+00:00,7.3,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,3.9,3.4,CWE-266 | CWE-285,orionsec,orion-ops,False,2025-12-09 05:30:37+00:00,8.8,High,,,,,,,,,,,,,2025-12-09 05:30:37+00:00,0,0,0,,0.0,0.0,,2,,,CWE-266,2,16.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003035768459085375,8.503315113605518e-08,0.0,1.3994902749245143e-07,1.6367547836825922e-06,7.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13809,2025.0,2025-12-09 06:06:39+00:00,6.3,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-918""]",,2025-12-04 20:15:31.293000+00:00,6.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,2.8,3.4,CWE-918,orionsec,orion-ops,False,2025-12-09 06:06:39+00:00,6.5,Medium,,,,,,,,,,,,,2025-12-09 06:06:39+00:00,0,0,0,,0.0,0.0,,2,,,CWE-918,1,32.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.00039179931627586484,6.072342092235102e-08,0.0,8.532490702184827e-08,2.4570620512554617e-09,6.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13810,2025.0,2025-12-08 07:24:48+00:00,5.3,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-22""]",,2025-12-04 20:09:16.240000+00:00,5.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,NETWORK,3.1,3.9,1.4,CWE-22,jsnjfz,webstack-guns,False,2025-12-08 07:24:48+00:00,7.5,High,,,,,,,,,,,,,2025-12-08 07:24:48+00:00,0,0,0,,0.0,0.0,,2,,,CWE-22,1,78.0,0.01282051282051282,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000271112221525982,1.7911061167093786e-08,0.0,2.4029001556618132e-08,5.821995233545258e-16,5.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13811,2025.0,2025-12-09 05:31:31+00:00,6.3,1,1,0,,"['NVD', 'JVN']","NVD,JVN",2,"[""CWE-74"",""CWE-89""]",,2025-12-04 20:03:32.363000+00:00,6.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,2.8,3.4,CWE-74 | CWE-89,jsnjfz,webstack-guns,False,2025-12-09 05:31:31+00:00,7.2,High,,,,,,,,,,,,,2025-12-09 05:31:31+00:00,0,0,0,,0.0,0.0,,2,,,CWE-74,2,84.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003778421087190509,1.8063429864007354e-08,0.0,2.802113250902587e-08,7.2447463642623084e-12,6.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13813,2025.0,,5.6,1,0,0,,['NVD'],NVD,1,"[""CWE-862"",""CWE-863""]",,2025-12-03 22:02:55.963000+00:00,5.6,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,2.2,3.4,CWE-862 | CWE-863,mogublog_project,mogublog,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-862,2,146.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.0003778421087190509,0.00014874010758682155,0.0,0.00021181588829056485,3.493553730811629e-14,5.6,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13814,2025.0,,7.3,1,0,0,,['NVD'],NVD,1,"[""CWE-918""]",,2025-12-03 22:02:40.900000+00:00,7.3,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,3.9,3.4,CWE-918,mogublog_project,mogublog,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-918,1,32.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.00038681476144120097,0.003119752493426139,0.0,0.004307805303691586,1.2697206339779909e-05,7.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13815,2025.0,,6.3,1,0,0,,['NVD'],NVD,1,"[""CWE-284"",""CWE-434""]",,2025-12-03 22:02:30.067000+00:00,6.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,2.8,3.4,CWE-284 | CWE-434,mogublog_project,mogublog,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-284,2,63.0,0.015873015873015872,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000390455883461982,0.0007455922909828843,0.0,0.001129473566867006,1.7753696574730097e-09,6.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13816,2025.0,,6.3,1,0,0,,['NVD'],NVD,1,"[""CWE-22""]",,2025-12-03 22:02:11.037000+00:00,6.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,NETWORK,3.1,2.8,3.4,CWE-22,mogublog_project,mogublog,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-22,1,78.0,0.01282051282051282,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.000271112221525982,0.0009222348121109778,0.0,0.001216919963435648,5.806957755702063e-08,6.3,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13836,2025.0,,,1,0,0,,['NVD'],NVD,1,"[""CWE-400""]",,2025-12-05 17:16:01.917000+00:00,,,,,,,,CWE-400,,,False,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,1,,,CWE-400,1,24.0,0.0,,,0,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0.00046199411735869944,0.0031586887854932466,0.0,0.004365006168841216,6.598185124814372e-06,,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
CVE-2025-13839,2025.0,,6.4,0,0,1,,['EUVD'],EUVD,1,,,,,,,,,,,,,,,,,,,,,6.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,3.1,0.0,Wordfence,,,,,,0,0,0,,,0.0,,1,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0.0,,1,0,0,0,0,0,0,,,0,0.0023864703252911568,0.0020189959850440593,0.08166666666666667,0.0025826565783537273,6.0438416827415495e-31,6.4,0.5051527403559678,0.6956882136851537,0.6129969654128044,0.10898562291037675,0.9999959519676677,0.9999971843955804,0.9820778936533945,0.9560944273516655,0.9999951423612011,0.9999966237191804,0.9703698883768803,0.9473844430480076,0.9996518692194098,0.9997987303498489,0.9723308350734394,0.9484094413164458,1.0,1.0,0.9676562102560765,0.943191449633458,0.9997522604212544,0.9998461646310505,0.9721178815860302,0.9483773478309203,0.5891987605135015,0,2024,single
